,name,long,lat
44788,other,-122.281887,47.67037504
44789,acer rubrum,-122.3556211,47.6489444
44790,other,-122.353,47.618488
44791,other,-122.2994504,47.66113109
44792,other,-122.2973949,47.61563875
44793,other,-122.2598763,47.67213619
44794,pyrus calleryana,-122.3944429,47.58907528
44795,other,-122.3458278,47.6399577
44796,platanus acerifolia,-122.3002459,47.58400336
44797,other,-122.3228783,47.58814004
44798,other,-122.2768226,47.6762852
44799,other,-122.2822644,47.67342754
44800,other,-122.3332265,47.68765159
44801,acer platanoides,-122.3430713,47.62095767
44802,other,-122.3262241,47.66276001
44803,acer platanoides,-122.3351635,47.61011759
44804,other,-122.3591857,47.56686891
44805,quercus palustris,-122.302195,47.6362789
44806,other,-122.2808296,47.67671969
44807,other,-122.3523776,47.66292815
44808,other,-122.287916,47.57843647
44809,other,-122.3010842,47.59375403
44810,other,-122.3450456,47.62505151
44811,other,-122.3143344,47.61591429
44812,other,-122.3526,47.620255
44813,other,-122.3084003,47.66425746
44814,acer rubrum,-122.3340246,47.62614609
44815,other,-122.4039382,47.57921846
44816,platanus acerifolia,-122.3316759,47.59842831
44817,other,-122.3354495,47.65793187
44818,acer platanoides,-122.3551265,47.53526935
44819,other,-122.322742,47.71869686
44820,other,-122.3766009,47.52154643
44821,other,-122.2791684,47.66810341
44822,other,-122.3689761,47.6814889
44823,other,-122.3491,47.640882
44824,other,-122.2611387,47.52669792
44825,acer platanoides,-122.3158546,47.62746455
44826,other,-122.3809817,47.68184524
44827,acer rubrum,-122.3231717,47.55847349
44828,other,-122.2857924,47.57465226
44829,other,-122.3398713,47.65912382
44830,other,-122.3927264,47.58210659
44831,other,-122.3769739,47.57541703
44832,acer platanoides,-122.3154263,47.67421566
44833,other,-122.3946686,47.58551848
44834,other,-122.2847895,47.70017348
44835,acer platanoides,-122.3265555,47.60177741
44836,other,-122.3305359,47.68869877
44837,other,-122.3195365,47.64332836
44838,acer platanoides,-122.3022679,47.60791852
44839,other,-122.3117182,47.62449667
44840,other,-122.3829465,47.67242024
44841,platanus acerifolia,-122.3483,47.620908
44842,acer rubrum,-122.2992692,47.61301539
44843,other,-122.3844626,47.54763243
44844,other,-122.3790444,47.58101009
44845,pyrus calleryana,-122.3183905,47.6692634
44846,other,-122.3222608,47.61267661
44847,other,-122.3931333,47.68293445
44848,pyrus calleryana,-122.2916737,47.60396603
44849,other,-122.3786606,47.66638328
44850,other,-122.3246358,47.59929914
44851,other,-122.3135915,47.56602317
44852,other,-122.3520668,47.56200756
44853,other,-122.2924464,47.61747637
44854,other,-122.2836629,47.67669737
44855,other,-122.3831685,47.65563049
44856,other,-122.3488466,47.61936337
44857,other,-122.2861848,47.53931747
44858,acer platanoides,-122.3123922,47.63131805
44859,acer platanoides,-122.3144108,47.6747663
44860,other,-122.3480388,47.68480689
44861,other,-122.362526,47.72753699
44862,other,-122.4022005,47.67930288
44863,other,-122.3929477,47.68988075
44864,other,-122.2874582,47.6627417
44865,other,-122.3471825,47.63882918
44866,other,-122.3197098,47.65847563
44867,other,-122.3386079,47.62128201
44868,other,-122.391809,47.55552124
44869,other,-122.3491974,47.53424905
44870,other,-122.3789679,47.56983182
44871,other,-122.3578962,47.56559331
44872,other,-122.3163564,47.59825847
44873,other,-122.3075281,47.60841975
44874,tilia cordata,-122.3226472,47.56423027
44875,other,-122.2984643,47.67521652
44876,other,-122.3078645,47.62862675
44877,other,-122.3624514,47.63255427
44878,other,-122.2842011,47.63053488
44879,other,-122.3861518,47.52649455
44880,other,-122.2933387,47.67528506
44881,other,-122.2922791,47.66429782
44882,other,-122.3163863,47.6801149
44883,other,-122.2831225,47.69167266
44884,other,-122.2995664,47.63513373
44885,acer platanoides,-122.3433289,47.6209595
44886,other,-122.3981072,47.54512183
44887,other,-122.3205981,47.64866688
44888,other,-122.3366338,47.65426391
44889,other,-122.3802263,47.56636521
44890,acer platanoides,-122.3008806,47.61005757
44891,other,-122.283156,47.63742781
44892,acer rubrum,-122.3175254,47.66252759
44893,other,-122.3877241,47.53360512
44894,other,-122.3190922,47.63686578
44895,acer platanoides,-122.3021571,47.59830559
44896,other,-122.352831,47.69065762
44897,other,-122.3554888,47.66396971
44898,other,-122.3392206,47.69200363
44899,other,-122.2600759,47.54808741
44900,other,-122.3932321,47.65231448
44901,other,-122.2888878,47.66494993
44902,other,-122.2854403,47.70950434
44903,other,-122.3614592,47.72857133
44904,acer platanoides,-122.3344719,47.61297306
44905,other,-122.3775245,47.56794343
44906,platanus acerifolia,-122.326112,47.71168264
44907,other,-122.3567051,47.6759464
44908,gleditsia triacanthos,-122.3088325,47.60989259
44909,fraxinus pennsylvanica,-122.3767441,47.5344458
44910,other,-122.3546778,47.547779
44911,other,-122.2840919,47.61338521
44912,other,-122.3502235,47.7223626
44913,other,-122.3330756,47.68748906
44914,acer platanoides,-122.3554201,47.72275401
44915,other,-122.3143841,47.61741782
44916,quercus palustris,-122.2910597,47.62616976
44917,other,-122.3377016,47.66717562
44918,other,-122.3172259,47.55823311
44919,acer rubrum,-122.3089374,47.61311236
44920,other,-122.4020849,47.57177741
44921,other,-122.3892695,47.58536214
44922,other,-122.2832813,47.63333519
44923,other,-122.3062589,47.60043244
44924,other,-122.2838395,47.61640734
44925,other,-122.3775661,47.53554242
44926,other,-122.3673439,47.6902749
44927,other,-122.3577298,47.62204708
44928,other,-122.3166908,47.68011642
44929,fraxinus pennsylvanica,-122.3062344,47.59712866
44930,platanus acerifolia,-122.3261188,47.71163594
44931,other,-122.2779334,47.67929551
44932,other,-122.3690589,47.64008817
44933,other,-122.3543623,47.64031288
44934,other,-122.3820327,47.67670097
44935,other,-122.386657,47.56667239
44936,other,-122.412312,47.57418871
44937,acer rubrum,-122.3893005,47.54442197
44938,other,-122.2776861,47.63570423
44939,acer rubrum,-122.3639884,47.66796611
44940,other,-122.3526706,47.68947795
44941,acer rubrum,-122.3002857,47.54500079
44942,other,-122.3495082,47.64192413
44943,other,-122.3297123,47.67293211
44944,acer platanoides,-122.3255005,47.62424428
44945,other,-122.3764997,47.52926277
44946,quercus palustris,-122.2948523,47.68363417
44947,other,-122.2828354,47.659258
44948,other,-122.2842106,47.68352065
44949,other,-122.3346543,47.61845193
44950,other,-122.3364591,47.66758412
44951,other,-122.269292,47.55435252
44952,pyrus calleryana,-122.2915228,47.61765821
44953,fraxinus pennsylvanica,-122.3452628,47.66266635
44954,acer saccharum,-122.3033591,47.55560823
44955,other,-122.2916473,47.67924968
44956,acer rubrum,-122.3614434,47.65526905
44957,other,-122.3554104,47.72995507
44958,platanus acerifolia,-122.3527219,47.61874684
44959,other,-122.2912358,47.56992516
44960,acer platanoides,-122.3854372,47.67908278
44961,other,-122.3834884,47.57550938
44962,other,-122.3890704,47.58873758
44963,other,-122.3575193,47.67341625
44964,acer saccharum,-122.3028644,47.61015008
44965,other,-122.2927212,47.66905497
44966,other,-122.3584977,47.6789699
44967,other,-122.3989767,47.5631389
44968,other,-122.2797768,47.64064325
44969,other,-122.3873443,47.67388529
44970,other,-122.3512719,47.63395974
44971,acer rubrum,-122.3634666,47.66651162
44972,other,-122.3212047,47.70849792
44973,acer saccharum,-122.3760052,47.63437231
44974,other,-122.2988266,47.60729565
44975,other,-122.3555227,47.62160225
44976,acer rubrum,-122.3844924,47.67096549
44977,other,-122.3476693,47.65246509
44978,other,-122.285297,47.7008909
44979,other,-122.3189666,47.63630257
44980,acer rubrum,-122.3620857,47.65047833
44981,platanus acerifolia,-122.347727,47.62409181
44982,other,-122.3110035,47.68400991
44983,other,-122.3612136,47.56984146
44984,other,-122.3522917,47.73152629
44985,acer rubrum,-122.2944721,47.59430255
44986,other,-122.3093404,47.61148893
44987,other,-122.2848853,47.56333673
44988,other,-122.3591094,47.65625452
44989,other,-122.2860745,47.67727811
44990,other,-122.3491197,47.6408462
44991,other,-122.3981491,47.64948871
44992,other,-122.3625281,47.72760552
44993,acer platanoides,-122.3219712,47.60960284
44994,other,-122.3386977,47.65601619
44995,other,-122.3418844,47.68499821
44996,other,-122.3571595,47.67594556
44997,other,-122.3338,47.66697
44998,acer platanoides,-122.3001959,47.59488696
44999,other,-122.3277086,47.56710329
45000,other,-122.3337913,47.67022694
45001,other,-122.3277767,47.59630204
45002,other,-122.3202706,47.68375774
45003,other,-122.4115471,47.64159932
45004,other,-122.355324,47.66665909
45005,other,-122.2836267,47.67452893
45006,other,-122.3690204,47.63466221
45007,other,-122.3866805,47.58077169
45008,other,-122.3461307,47.65408695
45009,acer rubrum,-122.3156759,47.61919976
45010,other,-122.3443551,47.57110652
45011,other,-122.3666573,47.67901003
45012,other,-122.3957306,47.6718155
45013,other,-122.3738801,47.63780199
45014,other,-122.3478381,47.65235724
45015,other,-122.3930121,47.64778642
45016,acer platanoides,-122.3866587,47.58683192
45017,other,-122.4078825,47.6401415
45018,other,-122.2809163,47.63668855
45019,other,-122.2698753,47.55456326
45020,other,-122.3555634,47.56963207
45021,acer rubrum,-122.3568407,47.64957521
45022,other,-122.3726867,47.68631711
45023,fraxinus pennsylvanica,-122.305131,47.60111608
45024,other,-122.3044955,47.7105002
45025,acer platanoides,-122.3387955,47.6486108
45026,other,-122.3137406,47.67646681
45027,other,-122.2903432,47.62506021
45028,other,-122.3532573,47.66050456
45029,acer saccharum,-122.3099392,47.62297877
45030,other,-122.3481549,47.69352495
45031,other,-122.35454,47.73113438
45032,other,-122.326577,47.70849584
45033,other,-122.3129396,47.60301836
45034,other,-122.3521274,47.68326081
45035,other,-122.3259871,47.6152882
45036,other,-122.3708328,47.66756409
45037,acer rubrum,-122.3291042,47.63671
45038,other,-122.3100532,47.62913855
45039,pyrus calleryana,-122.3473173,47.69404883
45040,other,-122.3938572,47.68741074
45041,other,-122.2963449,47.67319275
45042,other,-122.3339041,47.61282974
45043,other,-122.3876833,47.58843573
45044,other,-122.3097843,47.6320979
45045,acer platanoides,-122.3551002,47.53728235
45046,other,-122.3539836,47.63652024
45047,other,-122.3792283,47.57942544
45048,other,-122.3191057,47.63137338
45049,other,-122.3624251,47.68257559
45050,other,-122.3220811,47.61722293
45051,other,-122.3931,47.640487
45052,other,-122.2810605,47.63341555
45053,other,-122.3241402,47.65884548
45054,other,-122.3090046,47.68654473
45055,other,-122.3112137,47.62572889
45056,other,-122.3396524,47.70031168
45057,other,-122.3800512,47.67761455
45058,other,-122.2951395,47.66901848
45059,other,-122.3459998,47.6861803
45060,other,-122.305992,47.6263861
45061,other,-122.2949759,47.60704651
45062,other,-122.3182025,47.65401166
45063,other,-122.331397,47.61786145
45064,other,-122.3452908,47.61841806
45065,other,-122.3037024,47.61971428
45066,other,-122.3965696,47.68486163
45067,other,-122.3311785,47.65562999
45068,other,-122.2844072,47.65755167
45069,other,-122.3998153,47.67695286
45070,other,-122.30387,47.67385266
45071,other,-122.3278597,47.67358983
45072,acer rubrum,-122.3546371,47.63999936
45073,other,-122.3247372,47.61769117
45074,other,-122.3935248,47.64692134
45075,other,-122.3599305,47.63348509
45076,other,-122.3698856,47.63470263
45077,other,-122.3053517,47.68732135
45078,other,-122.320192,47.67722593
45079,other,-122.3235816,47.62095159
45080,other,-122.3964476,47.55594838
45081,acer saccharum,-122.3059577,47.62890095
45082,other,-122.35253,47.68883545
45083,other,-122.3544993,47.63362326
45084,other,-122.3867881,47.52448141
45085,other,-122.3032112,47.68974547
45086,other,-122.4037665,47.5697662
45087,other,-122.2891327,47.66572003
45088,other,-122.3426,47.654802
45089,other,-122.3780021,47.57784075
45090,acer platanoides,-122.3111938,47.62780509
45091,other,-122.3903639,47.58590928
45092,other,-122.2950594,47.59327498
45093,other,-122.3290598,47.61330207
45094,other,-122.380225,47.57450636
45095,gleditsia triacanthos,-122.3015348,47.62999182
45096,other,-122.3065049,47.58105159
45097,acer platanoides,-122.299897,47.60513762
45098,other,-122.274324,47.6712442
45099,other,-122.3103158,47.57381813
45100,other,-122.2905446,47.60083223
45101,other,-122.3620166,47.62300688
45102,other,-122.2700678,47.55712553
45103,other,-122.2800873,47.63007449
45104,other,-122.2872422,47.627447
45105,other,-122.409601,47.56802651
45106,other,-122.3037777,47.6456251
45107,other,-122.3061709,47.61241924
45108,other,-122.3486615,47.62888065
45109,gleditsia triacanthos,-122.3929994,47.57890835
45110,other,-122.3592638,47.63023616
45111,other,-122.2735684,47.54377411
45112,other,-122.3534935,47.64570708
45113,acer platanoides,-122.2979814,47.609969
45114,other,-122.3301377,47.65877295
45115,other,-122.3087076,47.72885191
45116,acer rubrum,-122.3017318,47.62260236
45117,other,-122.2960503,47.62190228
45118,other,-122.3690796,47.62965994
45119,other,-122.3672029,47.68610526
45120,other,-122.3115629,47.61389539
45121,gleditsia triacanthos,-122.3355975,47.6050475
45122,other,-122.2941519,47.67662917
45123,other,-122.3596526,47.71619612
45124,other,-122.3909171,47.56186487
45125,other,-122.2615228,47.66867715
45126,other,-122.3593051,47.64682764
45127,pyrus calleryana,-122.2878725,47.68262669
45128,other,-122.3941091,47.64148638
45129,other,-122.2748493,47.53363132
45130,other,-122.3192961,47.603972
45131,other,-122.3717,47.54057
45132,other,-122.3552975,47.67143879
45133,other,-122.2660801,47.55405791
45134,other,-122.293731,47.60660986
45135,other,-122.3570079,47.66691353
45136,other,-122.3619946,47.71776882
45137,other,-122.3711815,47.52555201
45138,other,-122.3396666,47.65740979
45139,other,-122.3924216,47.52862425
45140,other,-122.3466196,47.68905941
45141,other,-122.3782012,47.57649444
45142,gleditsia triacanthos,-122.3025032,47.62650796
45143,other,-122.3180384,47.6481272
45144,acer platanoides,-122.3500459,47.70362331
45145,other,-122.3523802,47.63746022
45146,other,-122.348519,47.67773981
45147,other,-122.4027097,47.57059519
45148,other,-122.3074093,47.62673518
45149,other,-122.3230856,47.56463931
45150,other,-122.3057724,47.68898304
45151,other,-122.2929175,47.6637577
45152,other,-122.3732032,47.58178307
45153,other,-122.3595595,47.66768278
45154,other,-122.3494894,47.64155969
45155,platanus acerifolia,-122.383804,47.65582792
45156,other,-122.3686592,47.67348048
45157,other,-122.2994923,47.63840588
45158,other,-122.3565064,47.71046899
45159,platanus acerifolia,-122.3838781,47.57648298
45160,other,-122.3397319,47.67111922
45161,other,-122.2919746,47.60079471
45162,other,-122.3220557,47.61638544
45163,other,-122.3887914,47.64111728
45164,other,-122.3430475,47.6182559
45165,other,-122.3209255,47.64649642
45166,other,-122.3622106,47.57092325
45167,other,-122.3500833,47.61420835
45168,other,-122.3716073,47.64655239
45169,pyrus calleryana,-122.3272176,47.65930146
45170,acer rubrum,-122.3002713,47.54545395
45171,other,-122.3101573,47.55794403
45172,other,-122.3564351,47.68324444
45173,acer rubrum,-122.2946192,47.60805994
45174,other,-122.2861835,47.68321034
45175,other,-122.3259938,47.61102808
45176,other,-122.3975653,47.55823359
45177,other,-122.3113633,47.61908236
45178,other,-122.2796783,47.64030998
45179,platanus acerifolia,-122.3533492,47.62466946
45180,other,-122.2934767,47.6154615
45181,other,-122.3055882,47.68807508
45182,other,-122.4132335,47.65286875
45183,other,-122.3935206,47.55735413
45184,other,-122.3010007,47.64312185
45185,other,-122.3420405,47.7017032
45186,acer saccharum,-122.3827299,47.5681299
45187,other,-122.3455375,47.54849326
45188,other,-122.2915539,47.57970329
45189,quercus palustris,-122.3018052,47.67865308
45190,other,-122.3091775,47.62043585
45191,acer rubrum,-122.3051339,47.61282983
45192,other,-122.3518,47.616653
45193,other,-122.2757368,47.67753832
45194,acer platanoides,-122.3288771,47.66309655
45195,other,-122.375518,47.68482767
45196,acer rubrum,-122.3297255,47.61614501
45197,acer rubrum,-122.3258041,47.70068579
45198,other,-122.400996,47.65551052
45199,other,-122.3921655,47.67950642
45200,other,-122.347807,47.6517769
45201,platanus acerifolia,-122.3549233,47.61983069
45202,other,-122.3501,47.620709
45203,other,-122.3115638,47.61348098
45204,other,-122.3518328,47.68026771
45205,other,-122.2814064,47.65953666
45206,other,-122.3309279,47.675107
45207,other,-122.3831496,47.67880075
45208,other,-122.2779361,47.67369638
45209,other,-122.3262552,47.7336222
45210,other,-122.3100571,47.62927559
45211,pyrus calleryana,-122.3425714,47.6190382
45212,quercus palustris,-122.3220789,47.61684352
45213,other,-122.3818467,47.54960296
45214,other,-122.3314166,47.67008819
45215,other,-122.3351273,47.65549024
45216,other,-122.3159428,47.67880178
45217,other,-122.3099661,47.62121257
45218,other,-122.334565,47.68562956
45219,acer platanoides,-122.3410676,47.66496492
45220,other,-122.3904818,47.58716561
45221,other,-122.3285552,47.66643779
45222,acer rubrum,-122.3953209,47.58199695
45223,other,-122.2982337,47.62670832
45224,platanus acerifolia,-122.3528,47.621384
45225,other,-122.3496,47.620886
45226,acer platanoides,-122.3268665,47.56821868
45227,other,-122.3055952,47.63988183
45228,other,-122.3172009,47.63811612
45229,other,-122.3525426,47.62996411
45230,other,-122.2718728,47.66569802
45231,other,-122.2827666,47.56552169
45232,other,-122.2989877,47.60410559
45233,other,-122.3996359,47.68487711
45234,other,-122.2879523,47.67300135
45235,other,-122.358863,47.63040057
45236,acer rubrum,-122.3782999,47.54840908
45237,other,-122.4017263,47.68014025
45238,other,-122.2940377,47.70357247
45239,other,-122.3374601,47.64831104
45240,other,-122.3910625,47.51999446
45241,platanus acerifolia,-122.3528,47.622605
45242,pyrus calleryana,-122.3471718,47.69393286
45243,other,-122.3630306,47.63100821
45244,other,-122.3788396,47.56632923
45245,acer platanoides,-122.2910503,47.62641392
45246,other,-122.3253979,47.67268708
45247,other,-122.3207787,47.64547557
45248,other,-122.3619281,47.67244682
45249,other,-122.2921717,47.58367124
45250,other,-122.2893195,47.60802068
45251,acer platanoides,-122.3368751,47.61222292
45252,other,-122.3148685,47.65368501
45253,other,-122.3901268,47.52146606
45254,other,-122.2832317,47.57262297
45255,other,-122.3111015,47.59993366
45256,other,-122.3976509,47.67734729
45257,other,-122.3312754,47.66237405
45258,acer rubrum,-122.3628335,47.70144325
45259,other,-122.3543261,47.63602484
45260,other,-122.3808649,47.67947676
45261,acer platanoides,-122.2890021,47.66699946
45262,other,-122.354141,47.71640412
45263,other,-122.3038693,47.63925154
45264,other,-122.3301096,47.61765629
45265,other,-122.3594793,47.64089701
45266,other,-122.3544849,47.67474281
45267,other,-122.3574988,47.67617774
45268,pyrus calleryana,-122.323478,47.67397079
45269,other,-122.2635698,47.67516429
45270,gleditsia triacanthos,-122.332075,47.61577408
45271,other,-122.3048725,47.62624155
45272,other,-122.293287,47.62373376
45273,other,-122.3566336,47.62006831
45274,acer platanoides,-122.3055799,47.61282955
45275,other,-122.2589809,47.51720042
45276,other,-122.3241257,47.6715
45277,other,-122.3768822,47.52140579
45278,other,-122.2947106,47.60092138
45279,other,-122.3131462,47.60611497
45280,acer platanoides,-122.3119768,47.57794519
45281,other,-122.4012553,47.68013851
45282,other,-122.3887245,47.54758686
45283,other,-122.3397337,47.73155026
45284,other,-122.3199811,47.67917416
45285,other,-122.3557317,47.63331887
45286,other,-122.2812323,47.63244819
45287,acer rubrum,-122.3766451,47.68658837
45288,acer platanoides,-122.3184373,47.6647906
45289,other,-122.301386,47.61036938
45290,other,-122.3063006,47.71091805
45291,other,-122.3765186,47.54679354
45292,other,-122.384921,47.67378326
45293,other,-122.3064503,47.60149406
45294,other,-122.303028,47.6402029
45295,other,-122.3492327,47.63915562
45296,other,-122.3795116,47.54325127
45297,other,-122.3783324,47.5802328
45298,other,-122.332153,47.61749778
45299,other,-122.3805374,47.57043017
45300,other,-122.2893098,47.66856668
45301,other,-122.3927227,47.58252617
45302,other,-122.3625814,47.67657303
45303,other,-122.299498,47.63817822
45304,other,-122.2995143,47.67386767
45305,acer rubrum,-122.3339334,47.65251171
45306,other,-122.2801445,47.65911124
45307,other,-122.2772767,47.55709308
45308,other,-122.3936736,47.57747323
45309,other,-122.2837938,47.63454884
45310,other,-122.3207407,47.61958324
45311,other,-122.2872722,47.5698952
45312,acer rubrum,-122.3022598,47.55296545
45313,other,-122.3787909,47.66626087
45314,acer platanoides,-122.3051324,47.56238258
45315,other,-122.3499007,47.71409425
45316,other,-122.3649112,47.63442662
45317,other,-122.3450518,47.61284397
45318,other,-122.3174211,47.68407732
45319,other,-122.3572954,47.68834681
45320,other,-122.3523,47.624752
45321,other,-122.3144571,47.61884165
45322,other,-122.2858261,47.66955439
45323,acer platanoides,-122.3707553,47.63598787
45324,other,-122.3038838,47.63445287
45325,other,-122.3518867,47.6890579
45326,other,-122.3019138,47.62014319
45327,other,-122.3599715,47.71957824
45328,other,-122.3624128,47.64490214
45329,other,-122.3903078,47.58755528
45330,other,-122.3775481,47.55310545
45331,platanus acerifolia,-122.2838696,47.57021286
45332,other,-122.3173675,47.59324302
45333,acer platanoides,-122.3155495,47.62586023
45334,other,-122.3803805,47.54687265
45335,other,-122.2926804,47.61109432
45336,other,-122.27541,47.65771256
45337,other,-122.3260438,47.54832025
45338,other,-122.2716244,47.55521973
45339,other,-122.3101055,47.68741613
45340,other,-122.3254095,47.68496834
45341,quercus palustris,-122.3775285,47.54110379
45342,other,-122.3373234,47.73406906
45343,other,-122.3972669,47.6359582
45344,other,-122.3623483,47.63912281
45345,acer rubrum,-122.3483713,47.61850048
45346,other,-122.3916964,47.64274198
45347,other,-122.3554408,47.67092412
45348,other,-122.3568731,47.65952314
45349,other,-122.2860552,47.56722636
45350,gleditsia triacanthos,-122.3278313,47.62354148
45351,acer saccharum,-122.3044875,47.67530342
45352,acer platanoides,-122.3252288,47.56128569
45353,other,-122.3043556,47.66203666
45354,other,-122.3189331,47.64095343
45355,other,-122.2879964,47.61409489
45356,other,-122.2916913,47.60080931
45357,other,-122.3753649,47.69595142
45358,other,-122.3931699,47.63410628
45359,other,-122.3099637,47.68028332
45360,other,-122.3363249,47.61423186
45361,other,-122.3371313,47.6629113
45362,other,-122.3831591,47.52387563
45363,other,-122.3480124,47.65409118
45364,other,-122.3954094,47.58008452
45365,other,-122.3207665,47.66724199
45366,other,-122.3279285,47.6567832
45367,other,-122.3982294,47.67039921
45368,other,-122.2995607,47.61162127
45369,pyrus calleryana,-122.3282122,47.61244299
45370,other,-122.3112608,47.62310419
45371,fraxinus pennsylvanica,-122.3051098,47.5999373
45372,other,-122.3849442,47.56643254
45373,other,-122.2908512,47.66258866
45374,other,-122.3110167,47.55382535
45375,pyrus calleryana,-122.3064701,47.62679944
45376,other,-122.2849246,47.65733394
45377,other,-122.308719,47.70489333
45378,other,-122.2754774,47.68296795
45379,other,-122.3114094,47.612488
45380,pyrus calleryana,-122.2916418,47.60627746
45381,other,-122.3529752,47.68100928
45382,other,-122.3595731,47.63441634
45383,platanus acerifolia,-122.3511383,47.62536791
45384,other,-122.2851143,47.61936613
45385,other,-122.3111902,47.61159286
45386,other,-122.2896399,47.60675004
45387,pyrus calleryana,-122.3502568,47.61431846
45388,other,-122.3938963,47.65763957
45389,acer platanoides,-122.3483237,47.64067857
45390,platanus acerifolia,-122.383294,47.65872956
45391,other,-122.3805433,47.56653639
45392,other,-122.2921899,47.57492134
45393,acer rubrum,-122.3413198,47.72206939
45394,tilia cordata,-122.2928691,47.53688306
45395,other,-122.2880588,47.61574751
45396,other,-122.3045222,47.55993101
45397,other,-122.2963647,47.67980615
45398,other,-122.2985027,47.67700928
45399,platanus acerifolia,-122.334193,47.59691714
45400,other,-122.3182967,47.64409858
45401,other,-122.2738514,47.51973573
45402,other,-122.2797232,47.63579887
45403,other,-122.3707355,47.53732962
45404,other,-122.3350351,47.65075053
45405,other,-122.2875262,47.69665904
45406,other,-122.3400391,47.66362752
45407,other,-122.27846,47.66654965
45408,other,-122.3606721,47.73317475
45409,other,-122.3937548,47.55489678
45410,other,-122.3522,47.620988
45411,other,-122.2832905,47.63104826
45412,other,-122.2782713,47.5572031
45413,other,-122.3893642,47.5445975
45414,other,-122.2741639,47.65770913
45415,pyrus calleryana,-122.3353011,47.65803392
45416,other,-122.3826901,47.53070424
45417,other,-122.27609,47.66642066
45418,other,-122.3185839,47.63497769
45419,other,-122.3905036,47.64466921
45420,other,-122.3657862,47.63187601
45421,other,-122.3881765,47.53981242
45422,pyrus calleryana,-122.3002048,47.67220138
45423,other,-122.3161892,47.68814876
45424,pyrus calleryana,-122.3175626,47.70864646
45425,fraxinus pennsylvanica,-122.3763465,47.54371656
45426,acer saccharum,-122.3025283,47.6031267
45427,other,-122.3962948,47.56233124
45428,other,-122.3986001,47.67583435
45429,pyrus calleryana,-122.2815371,47.65953194
45430,other,-122.3831302,47.54046815
45431,other,-122.2980095,47.70877596
45432,other,-122.3180846,47.5883802
45433,other,-122.32179,47.6130519
45434,other,-122.3591674,47.56751605
45435,other,-122.337344,47.65762169
45436,other,-122.2991793,47.69667977
45437,other,-122.3016544,47.66397445
45438,other,-122.3851025,47.57310727
45439,acer platanoides,-122.341362,47.61607092
45440,other,-122.2897265,47.57912895
45441,other,-122.3636844,47.64192367
45442,other,-122.292287,47.67325576
45443,other,-122.2968536,47.59336708
45444,other,-122.3682886,47.67021155
45445,tilia cordata,-122.2850507,47.57566529
45446,other,-122.3885873,47.64351936
45447,other,-122.3099494,47.62248233
45448,other,-122.2949921,47.61214159
45449,acer rubrum,-122.2975708,47.54004264
45450,other,-122.3359453,47.66146526
45451,acer rubrum,-122.3190733,47.60524528
45452,other,-122.3907311,47.56743104
45453,other,-122.3352335,47.73081169
45454,other,-122.284928,47.62969205
45455,other,-122.3120473,47.69500545
45456,platanus acerifolia,-122.4094361,47.5786406
45457,other,-122.3672043,47.68615186
45458,other,-122.3222892,47.62085734
45459,other,-122.3484665,47.61968102
45460,other,-122.401056,47.64474918
45461,other,-122.4023439,47.67853861
45462,other,-122.2705199,47.66565477
45463,other,-122.3820679,47.67896959
45464,other,-122.3836726,47.67315109
45465,other,-122.3639245,47.67503043
45466,other,-122.3058608,47.64095325
45467,acer rubrum,-122.2770592,47.63599172
45468,other,-122.3319121,47.67516535
45469,other,-122.3124723,47.67797767
45470,other,-122.3775286,47.55463578
45471,other,-122.3940083,47.51887914
45472,other,-122.3061294,47.70515887
45473,other,-122.382017,47.65466342
45474,other,-122.2827386,47.63555213
45475,other,-122.3874039,47.59170258
45476,other,-122.3534317,47.65927817
45477,other,-122.3787967,47.66918654
45478,other,-122.3286268,47.55181274
45479,other,-122.3049394,47.67936121
45480,other,-122.3827347,47.56243735
45481,tilia cordata,-122.3232522,47.56090703
45482,other,-122.3339929,47.67270855
45483,acer rubrum,-122.2915452,47.58879581
45484,other,-122.3134387,47.57806286
45485,other,-122.3509468,47.63310582
45486,other,-122.2885645,47.67210238
45487,other,-122.3822394,47.68717692
45488,other,-122.3486232,47.69342549
45489,gleditsia triacanthos,-122.3180154,47.64177978
45490,other,-122.3622148,47.56639644
45491,quercus palustris,-122.308908,47.61622216
45492,other,-122.3511,47.622031
45493,other,-122.300462,47.6280561
45494,other,-122.3793828,47.53182333
45495,other,-122.3658952,47.68871681
45496,other,-122.3596,47.714865
45497,other,-122.3023498,47.63630158
45498,other,-122.401,47.658713
45499,other,-122.332984,47.69074611
45500,acer platanoides,-122.3903304,47.5869572
45501,other,-122.3906185,47.67096727
45502,other,-122.304439,47.71188045
45503,acer rubrum,-122.3170099,47.61843634
45504,other,-122.2889028,47.67403664
45505,other,-122.3033624,47.60997913
45506,other,-122.3053976,47.66859025
45507,other,-122.269595,47.56489917
45508,other,-122.3377394,47.62659203
45509,other,-122.3359056,47.65559788
45510,other,-122.3814704,47.57182963
45511,other,-122.3196566,47.64866546
45512,other,-122.3191047,47.63531365
45513,other,-122.2908154,47.69243552
45514,other,-122.3142382,47.60074838
45515,other,-122.3242764,47.69129084
45516,other,-122.300258,47.6284426
45517,other,-122.3036719,47.58578307
45518,other,-122.3322044,47.66643645
45519,other,-122.3814491,47.67605224
45520,acer rubrum,-122.2995855,47.54314253
45521,other,-122.3827401,47.56275261
